name,taskid,kind,started,resolved
test-macosx1014-64/debug-web-platform-tests-reftests-e10s-6,T8w7S3MMS4GIITuROINRUQ,test,2019-06-17 11:28:05.521000+00:00,2019-06-17 11:40:26.045000+00:00
test-linux64-shippable/opt-awsy-base-e10s,T8xIUhxDTqW87Q2hPwSF0Q,test,2019-06-17 12:04:24.214000+00:00,2019-06-17 12:12:32.450000+00:00
test-linux64-qr/opt-raptor-tp6-2-firefox-e10s,TA4gdxrdRRS--Ht-3Tt7eA,test,2019-06-17 10:49:12.879000+00:00,2019-06-17 10:57:12.497000+00:00
source-test-doc-generate,TANzHyZISS6OpMDZCZk1ng,source-test,2019-06-17 10:02:06.645000+00:00,2019-06-17 10:08:20.747000+00:00
test-linux64/opt-raptor-webaudio-firefox-e10s,TCzQXOQCRcaDYrwtXh0JtA,test,2019-06-17 10:47:01.143000+00:00,2019-06-17 10:49:24.068000+00:00
test-linux64-shippable/opt-raptor-motionmark-animometer-chromium-e10s,TDmZUvtzQ_Cti1ADmF-Imw,test,2019-06-17 12:07:58.621000+00:00,2019-06-17 12:21:34.740000+00:00
test-android-em-4.3-arm7-api-16/pgo-reftest-1proc-5,TDrW20ovR26pm0xGDbF7iQ,test,2019-06-17 11:57:14.252000+00:00,2019-06-17 12:22:50.328000+00:00
test-linux64-shippable/opt-talos-g4-e10s,TEeliYyYR4eBAFkRm6dLxg,test,2019-06-17 12:05:41.354000+00:00,2019-06-17 12:12:43.765000+00:00
test-android-em-4.3-arm7-api-16/debug-crashtest-1proc-3,TI69RaYxRfqDaL7-rwao9A,test,2019-06-17 10:47:08.036000+00:00,2019-06-17 11:20:59.396000+00:00
test-windows10-64/opt-raptor-tp6-binast-1-firefox-e10s,TIljl2QpS5uBJyX6llyT2g,test,2019-06-17 11:16:42.627000+00:00,2019-06-17 11:19:58.770000+00:00
test-linux64-shippable/opt-awsy-tp6-e10s,TJ_3zEV0SjO1anYMErSOhA,test,2019-06-17 12:04:24.382000+00:00,2019-06-17 12:16:36.883000+00:00
test-windows10-64-ccov/debug-reftest-e10s-5,TJhWVEkGT7-ijtfSqipjuA,test,2019-06-17 11:56:00.091000+00:00,2019-06-17 13:20:05.393000+00:00
test-windows10-aarch64/opt-web-platform-tests-e10s-6,TK88sR6yTZ2vT8c2Q9oTMA,test,2019-06-17 12:20:24.643000+00:00,2019-06-17 12:54:24.784000+00:00
test-windows7-32-shippable/opt-mochitest-browser-chrome-e10s-6,TKBwZC-7SauMGpCN_WGM6Q,test,2019-06-17 11:51:38.396000+00:00,2019-06-17 12:18:30.062000+00:00
test-linux64-shippable/opt-raptor-tp6-8-firefox-e10s,TLaM68pdTu-Aa0NyM6zjxg,test,2019-06-17 12:04:55.845000+00:00,2019-06-17 12:11:46.037000+00:00
test-windows10-64-shippable/opt-web-platform-tests-reftests-e10s-4,TMdK7d71TDy-WZsf1lHHtA,test,2019-06-17 12:10:43.897000+00:00,2019-06-17 12:29:24.679000+00:00
test-windows10-aarch64/opt-raptor-tp6-9-firefox-e10s,TND4VnZtRsmnyyr0EOapmA,test,2019-06-17 11:39:21.828000+00:00,2019-06-17 11:55:42.762000+00:00
test-windows7-32/opt-raptor-wasm-godot-firefox-e10s,TNGLJAivQa2bOdLqnVSGgw,test,2019-06-17 11:14:50.269000+00:00,2019-06-17 11:16:55.028000+00:00
test-linux64/debug-mochitest-devtools-chrome-sw-e10s-5,TNcToK0-ToykPyIQrNhjlg,test,2019-06-17 11:02:17.998000+00:00,2019-06-17 11:35:26.053000+00:00
test-linux64-shippable/opt-raptor-tp6-2-chromium-cold-e10s,TOOJ4HKXRPO7gFyCdvyfEQ,test,2019-06-17 12:04:54.674000+00:00,2019-06-17 12:27:39.631000+00:00
test-macosx1014-64-shippable/opt-talos-g5-e10s,TP4sAr4mQBG8NPVnFCLacw,test,2019-06-17 11:25:06.736000+00:00,2019-06-17 11:44:34.481000+00:00
test-windows7-32/opt-mochitest-browser-chrome-e10s-2,TQnFSfEUTmC8dsgzH4HBCw,test,2019-06-17 11:19:30.163000+00:00,2019-06-17 11:44:30.624000+00:00
test-windows10-64-qr/debug-web-platform-tests-e10s-2,TR-XkZp0R9S7NBowVw55Hg,test,2019-06-17 11:56:37.361000+00:00,2019-06-17 12:29:29.957000+00:00
test-android-em-4.3-arm7-api-16/debug-reftest-1proc-42,TRNeN3ZSQteTPVLTverR_Q,test,2019-06-17 10:47:45.894000+00:00,2019-06-17 11:54:29.536000+00:00
test-linux64-ccov/debug-mochitest-e10s-16,TRP2Nq2DTI-NjG49SS3_Jg,test,2019-06-17 11:08:23.308000+00:00,2019-06-17 11:27:53.461000+00:00
test-linux64-shippable/opt-raptor-tp6-10-chromium-e10s,TRelnwUCQS-wqyiYmcDkdQ,test,2019-06-17 12:04:46.650000+00:00,2019-06-17 12:07:55.832000+00:00
test-android-em-4.3-arm7-api-16/opt-mochitest-1proc-6,TRikbgA3SSeTYrV_DNX6yA,test,2019-06-17 11:14:11.529000+00:00,2019-06-17 11:46:34.939000+00:00
test-linux64-shippable/opt-mochitest-e10s-2,TRkaX_TCTFS_e8U8zVUcCw,test,2019-06-17 12:05:00.827000+00:00,2019-06-17 12:21:20.870000+00:00
test-windows10-64-qr/opt-web-platform-tests-e10s-1,TRsrLaNXShahLFZeNN-MXg,test,2019-06-17 11:26:05.549000+00:00,2019-06-17 11:57:27.725000+00:00
test-windows10-64/debug-mochitest-webgl1-ext-e10s,TSDb5LlBTKeLXaD_zbbL0Q,test,2019-06-17 11:39:59.494000+00:00,2019-06-17 11:58:26.112000+00:00
test-linux64-ccov/debug-mochitest-e10s-10,TTppwGtdRIOXmQ6b-bTW2w,test,2019-06-17 11:08:24.839000+00:00,2019-06-17 11:24:51.242000+00:00
test-windows7-32/debug-mochitest-browser-chrome-e10s-6,TTzOvvVoTpW8ZUQ9h90hig,test,2019-06-17 11:27:41.536000+00:00,2019-06-17 12:09:18.918000+00:00
test-linux64-asan/opt-mochitest-e10s-4,TUT-m27iTVGLC8DGRexhgw,test,2019-06-17 10:45:39.871000+00:00,2019-06-17 11:01:05.493000+00:00
test-linux64-shippable/opt-reftest-e10s-4,TVhROs0tS5SR_QV165iUJw,test,2019-06-17 12:05:09.481000+00:00,2019-06-17 12:28:30.460000+00:00
build-signing-macosx64-gcp-shippable/opt,TWY8JmepShOPX2sBobhC0w,build-signing,2019-06-17 11:17:21.206000+00:00,2019-06-17 11:17:24.518000+00:00
test-linux64/opt-reftest-no-accel-e10s-2,TWdN2MqVQGaCUPIrFEatGQ,test,2019-06-17 10:58:46.353000+00:00,2019-06-17 11:23:03.311000+00:00
test-android-hw-p2-8-0-android-aarch64/pgo-raptor-tp6m-11-geckoview-cold-e10s,TX7R5pbWSlOHZSam6xl6PQ,test,2019-06-17 11:59:19.890000+00:00,2019-06-17 12:22:21.708000+00:00
test-windows10-64/opt-raptor-tp6-2-firefox-e10s,TX96FdjQTqebXKMECwXMtw,test,2019-06-17 11:16:42.774000+00:00,2019-06-17 11:25:43.737000+00:00
test-windows7-32-shippable/opt-raptor-tp6-4-chromium-cold-e10s,TXVi0l-AQA-8ZfwYSN5m2g,test,2019-06-17 11:51:35.873000+00:00,2019-06-17 12:14:17.977000+00:00
build-signing-win32/opt,TYg2jv-ZQVaGTEWs_LLt1Q,build-signing,2019-06-17 11:14:50.531000+00:00,2019-06-17 11:19:19.887000+00:00
test-android-em-4.3-arm7-api-16/pgo-mochitest-1proc-15,T_E44kMaTAeRRJ172SXhtw,test,2019-06-17 11:57:13.957000+00:00,2019-06-17 12:23:05.967000+00:00
test-android-em-7.0-x86_64/debug-web-platform-tests-e10s-16,T_ee7sK-R0e1DTPGRxCh7g,test,2019-06-17 10:52:53.967000+00:00,2019-06-17 11:42:02.426000+00:00
test-windows7-32/debug-reftest-e10s-1,TaR_9RAQTjWq793E6AKKVA,test,2019-06-17 11:26:32.205000+00:00,2019-06-17 12:07:45.076000+00:00
test-linux64-shippable/opt-raptor-assorted-dom-firefox-e10s,Tbx1ffKWSNuYqRAxmE0wxw,test,2019-06-17 12:06:07.069000+00:00,2019-06-17 12:08:40.318000+00:00
test-linux64-qr/opt-raptor-tp6-5-firefox-e10s,Tc3rol-YR6mr2OL_fuT-Tw,test,2019-06-17 10:49:21.575000+00:00,2019-06-17 10:55:18.822000+00:00
test-windows10-64/opt-mochitest-e10s-3,TczceE0VTruafMv7Ks5FLw,test,2019-06-17 11:19:43.890000+00:00,2019-06-17 11:39:36.720000+00:00
test-linux64-qr/debug-reftest-e10s-4,Td05kXLhS6GnCUUPWc57FQ,test,2019-06-17 11:02:32.828000+00:00,2019-06-17 11:43:13.390000+00:00
test-windows7-32/opt-raptor-tp6-10-firefox-e10s,TecxSrCfSUSkudXXWuIvxw,test,2019-06-17 11:14:50.570000+00:00,2019-06-17 11:19:54.269000+00:00
test-linux64-shippable/opt-mochitest-media-spi-e10s-1,TevZFTweQ8aiIz7ejvPsig,test,2019-06-17 12:05:05.123000+00:00,2019-06-17 12:36:00.892000+00:00
test-linux64-ccov/debug-reftest-e10s-6,TgGWTrHFStetmmZ5L3wi2g,test,2019-06-17 11:09:15.326000+00:00,2019-06-17 11:48:01.693000+00:00
test-windows10-64/opt-mochitest-chrome-1proc-2,TgIfV_GuRHOskETih-ernw,test,2019-06-17 11:19:44.655000+00:00,2019-06-17 11:34:27.698000+00:00
test-linux64/debug-reftest-no-accel-e10s-1,TgbLZRmATJWk0fbrQkALLg,test,2019-06-17 11:01:50.733000+00:00,2019-06-17 11:36:03.414000+00:00
test-windows7-32/debug-web-platform-tests-e10s-1,ThT_NdEISZS3cdbbFjFp4g,test,2019-06-17 11:27:39.961000+00:00,2019-06-17 12:29:40.425000+00:00
test-android-em-4.3-arm7-api-16/opt-reftest-1proc-14,TiVtkgpnSoKZfPVl2hid2Q,test,2019-06-17 11:14:34.502000+00:00,2019-06-17 11:52:41.911000+00:00
test-android-em-4.3-arm7-api-16/debug-reftest-1proc-54,TiXhaIlcT-Cdn6mT3l3GSg,test,2019-06-17 10:49:56.244000+00:00,2019-06-17 11:41:12.399000+00:00
test-windows7-32/opt-raptor-tp6-2-firefox-cold-e10s,TjDiAUs5S6iTmf7_gw8e9g,test,2019-06-17 11:14:50.567000+00:00,2019-06-17 11:37:12.535000+00:00
spidermonkey-sm-plain-win32/debug,Tk5wUcjAQJ-_ZfawyEOg6A,spidermonkey,2019-06-17 10:09:54.077000+00:00,2019-06-17 11:26:31.474000+00:00
test-android-em-4.3-arm7-api-16/debug-reftest-1proc-48,TkYx1O_1TZOpKf3vNqaCDw,test,2019-06-17 10:49:40.628000+00:00,2019-06-17 11:33:03.181000+00:00
build-signing-linux-gcp-shippable/opt,TkiYN2FBTduYs_fWMuBDXw,build-signing,2019-06-17 11:46:24.204000+00:00,2019-06-17 11:46:27.210000+00:00
test-linux64-ccov/debug-xpcshell-e10s-4,Tkx2UFcrTti1vFzSPvVTbQ,test,2019-06-17 11:07:51.680000+00:00,2019-06-17 11:43:57.806000+00:00
test-windows10-64/opt-raptor-tp6-10-firefox-e10s,Tl-ATsVJTUG8h9SrX6DcDA,test,2019-06-17 11:16:42.624000+00:00,2019-06-17 11:21:55.361000+00:00
test-windows10-64-shippable-qr/opt-web-platform-tests-e10s-7,Tl9VQn2JR0auFgIahQRWvg,test,2019-06-17 12:10:45.005000+00:00,2019-06-17 12:37:08.234000+00:00
test-linux64/debug-web-platform-tests-sw-e10s-18,TlEBAjf-Q62gAbx5kNEtqQ,test,2019-06-17 11:05:26.537000+00:00,2019-06-17 11:58:27.991000+00:00
test-android-em-4.3-arm7-api-16/debug-xpcshell-1proc-5,TlFyzlwyRoibxtyGlOeASg,test,2019-06-17 10:49:20.246000+00:00,2019-06-17 11:20:13.309000+00:00
test-linux64/debug-reftest-e10s-3,TlmQUJDgTJOz0r8_9Muk9w,test,2019-06-17 11:01:54.701000+00:00,2019-06-17 11:29:16.655000+00:00
test-windows7-32/debug-mochitest-browser-chrome-e10s-2,TovUZXybQEeIxduyWqv_3Q,test,2019-06-17 11:27:29.257000+00:00,2019-06-17 11:56:18.396000+00:00
test-android-em-4.3-arm7-api-16/pgo-mochitest-chrome-1proc-4,TpIPzt--St6o6mlyV-4MZA,test,2019-06-17 11:57:13.954000+00:00,2019-06-17 12:37:37.497000+00:00
test-windows10-64-ux/opt-raptor-tp6-3-firefox-cold-e10s,TpmONRu3RfuSfHD881LLOA,test,2019-06-17 13:25:59.761000+00:00,2019-06-17 13:49:37.900000+00:00
test-windows10-64-shippable-qr/opt-web-platform-tests-reftests-e10s-4,Tt9i-2MeQgCxU-KrpdCuzQ,test,2019-06-17 12:10:44.757000+00:00,2019-06-17 12:36:09.038000+00:00
test-windows7-32/debug-mochitest-e10s-3,Tu3V3s4sRi6xntirJDeWbA,test,2019-06-17 11:27:17.462000+00:00,2019-06-17 12:01:40.021000+00:00
test-linux64-qr/opt-mochitest-e10s-2,TuKLQ1t0SlSrAmuN3FMAaA,test,2019-06-17 10:59:32.934000+00:00,2019-06-17 11:23:11.528000+00:00
test-linux64-shippable/opt-raptor-wasm-godot-ion-firefox-e10s,TvDZ2hZZSJKjQlYRh1fg0A,test,2019-06-17 12:08:07.732000+00:00,2019-06-17 12:09:58.028000+00:00
test-windows10-64-ccov/debug-mochitest-devtools-chrome-e10s-2,TvHEMxFjQBmv9-Yqn_VwaQ,test,2019-06-17 11:54:37.002000+00:00,2019-06-17 12:24:45.842000+00:00
test-windows7-32-shippable/opt-raptor-tp6-2-chromium-cold-e10s,TvUBUChnRmGsuNZgsS6kHQ,test,2019-06-17 11:51:35.868000+00:00,2019-06-17 12:14:23.265000+00:00
test-linux64-qr/opt-raptor-tp6-1-firefox-cold-e10s,TveWDjLJTzu1bft_dJvPSQ,test,2019-06-17 10:48:36.746000+00:00,2019-06-17 11:10:57.457000+00:00
test-macosx1014-64-shippable/opt-talos-g4-e10s,TwCS2XKLSa6kTSMUUunZ9g,test,2019-06-17 11:25:09.945000+00:00,2019-06-17 11:34:04.698000+00:00
test-android-em-7.0-x86_64/opt-web-platform-tests-e10s-3,TwGIwzg7Rc6-wqqn2nEvDg,test,2019-06-17 11:06:49.480000+00:00,2019-06-17 11:45:39.367000+00:00
test-android-em-4.3-arm7-api-16/opt-mochitest-1proc-17,TwJUf5jgSfCJvztrof4wHQ,test,2019-06-17 11:14:14.873000+00:00,2019-06-17 11:49:06.289000+00:00
test-linux64-shippable/opt-xpcshell-e10s-3,TyFEOsuUQpCF1G8DYQ1uWw,test,2019-06-17 12:05:15.807000+00:00,2019-06-17 12:14:48.770000+00:00
test-android-hw-p2-8-0-arm7-api-16/opt-raptor-tp6m-11-geckoview-cold-e10s,TzIuT06qS2WGlaNBF4-tJA,test,2019-06-17 11:39:30.450000+00:00,2019-06-17 12:02:27.368000+00:00
test-macosx1014-64-shippable/opt-raptor-tp6-4-chromium-cold-e10s,TzRS6RgaSviQ5WxeRjI2TQ,test,2019-06-17 11:30:14.780000+00:00,2019-06-17 11:54:15.375000+00:00
test-windows10-64/debug-firefox-ui-functional-local-e10s,U-j7WDujRVGV0tmi5yeJxA,test,2019-06-17 11:30:28.457000+00:00,2019-06-17 11:40:10.984000+00:00
test-windows7-32/opt-mochitest-webgl2-ext-e10s-1,U0v_Q2flR1mTREcwohc7Og,test,2019-06-17 11:20:52.277000+00:00,2019-06-17 11:37:20.525000+00:00
test-android-hw-p2-8-0-arm7-api-16/opt-raptor-tp6m-1-geckoview-cold-e10s,U1VEnVSFR0uEyhJiLddgaQ,test,2019-06-17 11:38:05.461000+00:00,2019-06-17 12:00:53.017000+00:00
test-linux64/debug-mochitest-sw-e10s-5,U1pi_BKHRdWQj121s8gwFw,test,2019-06-17 11:02:37.438000+00:00,2019-06-17 11:13:38.939000+00:00
test-linux64-asan/opt-web-platform-tests-e10s-8,U2zcUtU8TuKpRlMXLuTtWA,test,2019-06-17 10:46:59.554000+00:00,2019-06-17 12:13:48.213000+00:00
test-windows10-64/debug-web-platform-tests-e10s-4,U3VtAAT8Q2mJ1oAo5z1f7g,test,2019-06-17 11:30:28.519000+00:00,2019-06-17 12:17:58.046000+00:00
source-test-mozlint-yaml,U3Zk71VMSTydAr67nlgKUw,source-test,2019-06-17 10:02:06.623000+00:00,2019-06-17 10:06:32.009000+00:00
test-macosx1014-64-shippable-qr/opt-reftest-e10s-7,U3qlNsEaRFGq5AquXCj76g,test,2019-06-17 11:25:07.215000+00:00,2019-06-17 11:33:45.339000+00:00
test-android-hw-p2-8-0-android-aarch64/opt-raptor-tp6m-14-geckoview-cold-e10s,U5HnT8UQSxSFaLkXEu31PQ,test,2019-06-17 11:08:39.250000+00:00,2019-06-17 11:32:48.279000+00:00
test-windows7-32-shippable/opt-web-platform-tests-reftests-e10s-3,U7mWbZtsSSezCiwdxbD11A,test,2019-06-17 11:51:38.776000+00:00,2019-06-17 12:19:43.943000+00:00
test-linux64/debug-mochitest-sw-e10s-10,U88SOQuoQ3CPgqy9Lp9Tvw,test,2019-06-17 11:03:18.009000+00:00,2019-06-17 11:12:00.610000+00:00
spidermonkey-sm-plain-win64/opt,U9HHgjJaQ92yTL-GHB3wFg,spidermonkey,2019-06-17 10:09:53.553000+00:00,2019-06-17 11:27:19.316000+00:00
test-windows7-32-shippable/opt-mochitest-devtools-chrome-e10s-4,UA-R6ntDS2aksM9ZkugWkA,test,2019-06-17 11:51:35.866000+00:00,2019-06-17 12:10:19.805000+00:00
test-linux64-shippable-qr/opt-talos-perf-reftest-e10s,UBc09TOcTXq9c9HkHvaCOA,test,2019-06-17 12:08:14.903000+00:00,2019-06-17 12:14:12.052000+00:00
test-android-em-4.3-arm7-api-16/pgo-reftest-1proc-27,UC7-FlUFRZmy9qqvRzf3pg,test,2019-06-17 11:57:13.636000+00:00,2019-06-17 12:36:49.419000+00:00
test-linux64/opt-mochitest-plain-headless-e10s-2,UE_XVrS4TIuM_cgSLfHFjA,test,2019-06-17 10:59:18.426000+00:00,2019-06-17 11:17:03.093000+00:00
test-linux64/debug-reftest-no-accel-sw-e10s-6,UEptdVTSS-G1376iWOiH3Q,test,2019-06-17 11:01:39.687000+00:00,2019-06-17 11:29:19.367000+00:00
test-linux64-asan/opt-mochitest-a11y-1proc,UG86v2DAQcuOhU8u3qAivA,test,2019-06-17 10:47:22.243000+00:00,2019-06-17 10:57:46.866000+00:00
test-windows10-64/debug-mochitest-browser-chrome-e10s-6,UGNaexDbSJqkIV2E3OQL-Q,test,2019-06-17 11:30:16.894000+00:00,2019-06-17 12:08:53.633000+00:00
test-windows7-32/debug-mochitest-devtools-chrome-e10s-2,UGd7Rd8bQKmXTSTo0MvSdg,test,2019-06-17 11:27:36.819000+00:00,2019-06-17 12:11:44.488000+00:00
test-windows10-64-ccov/debug-web-platform-tests-e10s-16,UHHNbaFbSk6tBDUc0dasQw,test,2019-06-17 11:54:37.044000+00:00,2019-06-17 13:49:36.018000+00:00
test-android-hw-g5-7-0-arm7-api-16/opt-raptor-tp6m-11-geckoview-cold-e10s,UI2AEj62Q1eOWsMwpqPFQQ,test,2019-06-17 11:29:01.015000+00:00,2019-06-17 11:59:27.782000+00:00
test-android-em-7.0-x86/opt-web-platform-tests-1proc-7,UInQbMq6Sp2hEf_xwVCSLg,test,2019-06-17 10:43:12.979000+00:00,2019-06-17 11:16:20.758000+00:00
test-windows10-aarch64/opt-web-platform-tests-reftests-e10s-4,UJVAMIOKT_GqThIZbK7vAg,test,2019-06-17 11:58:17.793000+00:00,2019-06-17 12:29:35.709000+00:00
test-linux64-asan/opt-web-platform-tests-e10s-12,UJ_QVTnRSjyc9ETG3ln0Bg,test,2019-06-17 10:45:38.971000+00:00,2019-06-17 11:34:48.278000+00:00
test-windows10-64-shippable-qr/opt-mochitest-webgl2-ext-e10s-3,ULKZnhwbRImb3xmFQYMPng,test,2019-06-17 12:10:45.074000+00:00,2019-06-17 12:22:15.243000+00:00
test-windows10-64-shippable/opt-mochitest-browser-chrome-e10s-3,UNSmFKrdTc6YIPzwf3Oh3Q,test,2019-06-17 12:10:44.177000+00:00,2019-06-17 12:29:48.938000+00:00
test-android-hw-g5-7-0-arm7-api-16/opt-raptor-tp6m-8-geckoview-e10s,UO-UAPcZS2KMlZv-i-m1ZQ,test,2019-06-17 11:23:51.655000+00:00,2019-06-17 11:36:58.720000+00:00
test-android-em-4.3-arm7-api-16/opt-mochitest-1proc-18,UO6bRz3vQ228MGXG7MArIQ,test,2019-06-17 11:14:05.464000+00:00,2019-06-17 12:03:05.657000+00:00
test-linux64/debug-web-platform-tests-reftests-e10s-1,UQZ56zcuQyeuFzKYHPR9ug,test,2019-06-17 11:05:18.688000+00:00,2019-06-17 11:35:49.097000+00:00
test-windows7-32/opt-test-verify-e10s,UR2-_sShRN2LumM8Mste-Q,test,2019-06-17 11:24:59.523000+00:00,2019-06-17 11:36:22.666000+00:00
test-windows10-64-qr/opt-talos-tp5o-e10s,URhZQW8BQ8iTbxABTDNsaw,test,2019-06-17 11:16:42.305000+00:00,2019-06-17 11:28:23.036000+00:00
test-android-em-4.3-arm7-api-16/debug-reftest-1proc-47,USiTerAqQ9KS5ApS0kTChg,test,2019-06-17 10:48:33.394000+00:00,2019-06-17 11:29:57.412000+00:00
test-linux64/opt-raptor-tp6-2-firefox-cold-e10s,UTDk8_ByT5u5QUhgJDzWFQ,test,2019-06-17 10:49:19.134000+00:00,2019-06-17 11:11:19.233000+00:00
test-macosx1014-64-shippable/opt-raptor-motionmark-htmlsuite-firefox-e10s,UTHUa5JIRTOTP6odhMVaCQ,test,2019-06-17 11:31:00.098000+00:00,2019-06-17 11:47:22.125000+00:00
test-windows10-64-shippable/opt-raptor-tp6-9-firefox-profiling-e10s,UTRKpW46SBKD645Bv_FDFg,test,2019-06-17 12:10:44.177000+00:00,2019-06-17 12:16:24.943000+00:00
test-linux64-shippable/opt-browser-screenshots-e10s,UTSjNThkQe2HJvA6rh0byQ,test,2019-06-17 12:05:27.944000+00:00,2019-06-17 12:11:16.902000+00:00
test-windows7-32/debug-test-verify-gpu-e10s,UUSP8Zn-QNi16DcH73RKrA,test,2019-06-17 11:26:47.577000+00:00,2019-06-17 11:43:00.556000+00:00
build-linux64-fuzzing/debug,UWZfy15zTaG5qFJ9cH57uQ,build,2019-06-17 10:04:28.862000+00:00,2019-06-17 10:49:22.220000+00:00
test-linux64-shippable-qr/opt-web-platform-tests-e10s-7,UX9a4_1uTJ26Rrm-yoECQA,test,2019-06-17 12:04:24.209000+00:00,2019-06-17 12:35:59.791000+00:00
test-windows7-32/opt-mochitest-e10s-5,UZ0fILB3Q7qsxtqbCcQtGA,test,2019-06-17 11:20:38.722000+00:00,2019-06-17 11:44:53.076000+00:00
test-android-em-4.3-arm7-api-16/pgo-robocop-1proc-4,UZRPenxmRfe_vFy220oLCQ,test,2019-06-17 11:57:13.833000+00:00,2019-06-17 12:47:45.992000+00:00
test-linux64-ccov/debug-web-platform-tests-e10s-2,UZXGvFdAQ5iUF8OgKmpymg,test,2019-06-17 11:07:20.279000+00:00,2019-06-17 12:32:53.581000+00:00
test-macosx1014-64-shippable/opt-mochitest-webgl1-ext-e10s,UZjhMbW-S8qaYHOn9F1Dog,test,2019-06-17 11:28:45.774000+00:00,2019-06-17 11:34:58.352000+00:00
test-linux64-ccov/debug-reftest-e10s-7,UZnG9CcUT7qYeTr7fwA9WA,test,2019-06-17 11:09:05.627000+00:00,2019-06-17 11:45:48.744000+00:00
test-windows10-64/debug-mochitest-chrome-1proc-2,U_NvS0obSo2xJETn4I7zgQ,test,2019-06-17 11:28:44.461000+00:00,2019-06-17 11:46:01.996000+00:00
test-linux64-ccov/debug-web-platform-tests-e10s-9,U_PjOIGJR26veR6TdVY7gg,test,2019-06-17 11:10:03.673000+00:00,2019-06-17 12:43:33.079000+00:00
test-windows10-64-qr/opt-mochitest-webgl2-core-e10s,U_dEIXT0RfWo8tTt7Ia_-g,test,2019-06-17 11:26:03.584000+00:00,2019-06-17 11:33:07.319000+00:00
test-linux64-shippable/opt-mochitest-gpu-e10s,U_fqnbImSAO4fttZV77V2g,test,2019-06-17 12:05:03.991000+00:00,2019-06-17 12:10:49.931000+00:00
test-macosx1014-64/debug-web-platform-tests-e10s-3,U_qHl-zHQgGCbfMFWFsRuA,test,2019-06-17 11:31:11.369000+00:00,2019-06-17 11:45:30.934000+00:00
test-windows7-32-shippable/opt-talos-damp-e10s,U_wbfm4kQ_Oy-y4MeOxRYQ,test,2019-06-17 11:51:35.550000+00:00,2019-06-17 12:27:17.376000+00:00
test-linux64-ccov/debug-reftest-no-accel-e10s-4,U_xelMX7R_6O1oQH2e5gcw,test,2019-06-17 11:10:04.685000+00:00,2019-06-17 11:55:38.143000+00:00
test-linux64-qr/debug-mochitest-media-spi-e10s-1,Ua3GJbkLRnSt6OLIpkf2ew,test,2019-06-17 11:02:55.271000+00:00,2019-06-17 11:34:55.237000+00:00
test-windows10-64-shippable-qr/opt-awsy-base-e10s,UbKEBXlsTCWCYQVDpcQPrA,test,2019-06-17 12:10:44.754000+00:00,2019-06-17 12:19:26.909000+00:00
test-windows10-64-qr/opt-talos-tabswitch-e10s,UbTPr6qRRnmxO2gjf6K08w,test,2019-06-17 11:16:43.334000+00:00,2019-06-17 11:18:29.488000+00:00
test-linux64-shippable/opt-raptor-sunspider-firefox-profiling-e10s,Ubc8zqrTTe60zgwTDBJRag,test,2019-06-17 12:05:54.640000+00:00,2019-06-17 12:08:22.274000+00:00
test-android-em-4.3-arm7-api-16/debug-mochitest-1proc-47,Ubt1C0udRISjpjYzF8NABQ,test,2019-06-17 10:48:37.024000+00:00,2019-06-17 11:41:06.227000+00:00
test-linux64/debug-mochitest-devtools-chrome-e10s-8,UdD4J-96Rn63EkGIvxEN_Q,test,2019-06-17 11:02:56.280000+00:00,2019-06-17 11:59:52.600000+00:00
test-macosx1014-64-qr/debug-reftest-e10s-7,UdEteNDtSyK0F4xYL1QxHw,test,2019-06-17 10:53:10.907000+00:00,2019-06-17 11:07:39.011000+00:00
test-linux64-qr/debug-web-platform-tests-e10s-3,UeM8Ei4YS_6k1UhUaUCz1A,test,2019-06-17 11:05:04.801000+00:00,2019-06-17 12:04:11.230000+00:00
test-android-em-4.3-arm7-api-16/opt-mochitest-1proc-1,Uei4wvnoRR-6JI3VEdyOGg,test,2019-06-17 11:14:06.241000+00:00,2019-06-17 12:07:09.339000+00:00
test-android-hw-p2-8-0-arm7-api-16/opt-raptor-tp6m-7-geckoview-e10s,UfeEftRtTQ6v2nJKxQix0g,test,2019-06-17 11:38:44.980000+00:00,2019-06-17 11:46:18.873000+00:00
test-windows7-32-shippable/opt-raptor-sunspider-firefox-e10s,UhaNeyzdScm29_77_x8E4A,test,2019-06-17 11:51:35.548000+00:00,2019-06-17 11:54:14.199000+00:00
test-windows10-64/debug-web-platform-tests-e10s-18,UhpBDOF2Q9GVaySL2Yhryw,test,2019-06-17 11:30:35.512000+00:00,2019-06-17 12:07:37.549000+00:00
build-macosx64-gcp/debug,Uis3Wf4eTdSNZRW7YeLinQ,build,2019-06-17 10:02:07.451000+00:00,2019-06-17 10:47:23.607000+00:00
test-windows7-32/opt-web-platform-tests-reftests-e10s-1,UjE_J-sGQLeqnHT8kWDIpw,test,2019-06-17 11:25:00.943000+00:00,2019-06-17 11:49:04.318000+00:00
test-linux64-shippable/opt-raptor-tp6-3-firefox-e10s,UjdlJLheTkeyyGI5_vkjVQ,test,2019-06-17 12:06:01.558000+00:00,2019-06-17 12:12:31.403000+00:00
test-android-em-7.0-x86_64/debug-reftest-e10s-4,Ujs_Nu8qQcGG3h-RjzVQcQ,test,2019-06-17 10:52:53.314000+00:00,2019-06-17 11:15:12.118000+00:00
